radius,height,surface_area
38.86028409079461,17.7443455692581,13820.946724688194
31.22291742146228,85.45285852448276,22889.380918202773
30.333111057186258,94.63017887091975,23816.57319478901
31.203166620488442,25.256140249613303,11069.145106777298
12.528677839521063,64.64053298765188,6074.760625094053
17.472207775616212,85.45539748689174,11299.507700208691
37.89874526323908,16.878007099154225,13043.70535906772
86.57285407659805,47.98936569957619,73195.56144844032
81.73349165236678,41.461076836984226,63266.1608846634
40.4899157509792,84.23409302205414,31730.49174117468
56.14744817918407,8.56100291038212,22828.15936297299
68.97789475568393,22.518499427487203,39654.61911445173
11.933026870335006,4.306053161021872,1217.564309339822
17.08681276219415,4.448702854774423,2312.0445770382635
15.72722742786804,55.78779372044846,7066.905873347274
92.47110002424023,2.1657125778751674,54985.223795736
4.2689048381284955,33.427921554579044,1011.1163463958658
26.668841660638275,57.384665882468454,14084.449028982299
73.51918679573248,44.555992805145614,54543.01962839049
66.52801317221588,72.52749140693639,58126.29039721018
47.25475623738491,31.732471712045907,23452.12866220541
26.89918060375828,97.99891548548989,21109.344004668405
5.733851031219183,55.44117207978631,2203.9432928411406
55.049659155806864,87.21745027781594,49208.373496013824
36.053329586716664,6.6380866048124325,9670.87586835542
83.66075924706861,7.583212143806484,47962.94588771174
27.44582170187059,28.880202628742758,9713.264262616305
87.35234475022212,92.10513787149407,98495.4132459956
21.762155157377528,55.227207467119314,10527.190813888215
4.095296079963584,99.61345645061185,2668.582196979887
57.53269698009185,60.072736143238316,42513.02294261927
0.0409891758579195,84.28493302010521,21.717516195999213
72.60821956715479,83.39446478330869,71170.12477484782
9.149949110042698,56.42060715175844,3769.705428289799
87.3895713797582,42.6612423801634,71408.93428302859
20.903104413562655,6.646534215575983,3618.3166016295054
25.869813935158913,20.726424778302587,7573.9779247665865
30.337698577629226,97.46771383406704,24361.933113801475
21.391458975290114,54.7127539822068,10228.90095463167
96.63314913266483,33.50691824074996,79016.36163049615
56.40056794565624,30.813391320732443,30906.46598750936
30.242297202899373,47.764453780429605,14822.683488430906
57.95438237546418,61.21418137995626,43393.81722519814
11.499361107280636,75.75848062840221,6304.607397466733
48.395942455906905,26.583587943537758,22799.826182509758
82.49855840820543,1.2461932262882613,43409.404382180015
82.26417011627325,55.10999905832745,71006.10136900317
54.37536312415121,49.329435670578,35430.794561778166
98.11272433381896,89.2611949889498,115508.60649830614
66.25874450460498,28.457602512906888,39431.9278781006
65.76085371530945,52.660578436827585,48930.27087457575
99.52439330023506,30.184349214532247,81110.79463655062
45.7191563502445,8.715850876204156,15637.105313629616
84.87148464853142,10.473931679371207,50844.20804642605
96.25209759170508,49.30570639104654,88028.95896291854
77.31263797153363,34.700358439446546,54412.51192951356
73.21119228307246,93.37416057666752,76629.17696948964
67.25782937416636,47.288201753581724,48406.39735977102
26.19637900111296,18.061314502879277,7284.670461515281
24.583316299689585,93.39925101460585,18223.768070226153
66.87520869390833,41.22261501226488,45421.55197488033
78.36610049189345,69.25767405082689,72688.28304080841
11.883304088801461,2.8632119485379803,1101.048644281886
32.60754974211966,4.674493617089015,7638.318105026326
2.3621568315499886,4.782352447531347,106.03787148420439
68.67838521673899,73.1663822682538,61208.71518698801
81.37544792506354,47.195267716475584,65737.82360837652
22.21060756857308,64.1565420827348,12052.82619851665
90.06629629968147,84.061965039828,98539.745453569
79.50524115911755,89.77498059374528,84563.28526446885
54.76240772986768,72.8571168823011,43911.6266534568
96.35915425335875,46.837615186238594,86697.39894315266
86.41394856078783,6.07745123196789,50218.65427950669
22.474081379579513,10.14371416358254,4605.92035169305
62.26352414339282,37.28786173321552,38945.82221337278
81.03376574960326,99.54354597549889,91940.96830266886
2.5291648384129672,57.00495594759902,946.0692960750375
52.951610673996896,87.01671736342986,46568.13209156006
64.24785763470155,60.834494113355845,50493.39324059037
1.064891422518699,40.43149755331545,277.6486097598029
71.10861323506106,99.39232170604684,76177.87297968596
8.876216609698751,0.8545930912729927,542.6961488950543
79.5590566624329,58.685943550475564,69106.50458959522
66.28485222298141,74.16200390522664,58493.30798519617
71.87144771226694,56.616697670739526,58022.88539168318
32.31865322795293,60.90177300263208,18929.720752491434
56.58609491193035,60.52972721082933,41639.467160632004
73.97200980373566,35.19096501168638,50736.75052988381
44.184267430616245,51.17792963335314,26474.25669595879
14.866447252366044,33.36049498247229,4504.813227592666
43.84514989226604,97.96525435207076,39066.95142221073
23.238300275327084,74.89254460362234,14328.138323997142
74.52924773069924,67.65686047573448,66583.06350097233
63.25292733059251,87.41638083627836,59880.48259944396
10.535986841068912,2.447707937386223,859.5148518590028
64.3671840013049,48.4516478211778,45627.426743114534
82.63286656517718,12.443791902449608,49363.57413719815
74.11177012922765,22.22341219417431,44859.24690122157
47.56041742533086,90.61073476086463,41289.811968454116
76.21083370806883,3.3868186137990364,38115.08035381567
41.488884403428486,1.7513234191825489,11271.958941901621
34.982466919157574,41.74232823909645,16864.211417882383
59.01755104740637,5.1916137851890305,23809.927543569967
7.714235084625642,95.16459577001866,4986.533694941067
73.39568611638873,20.065789153072988,43100.572119153716
8.20474511725906,12.867218057949547,1086.3004542248468
88.237740432971,85.06195193635507,96079.78850879316
8.73951799642645,21.88613314035259,1681.7160941562256
67.937244302685,0.1626954762063315,29069.29659787786
51.83317438058717,41.596520619840405,30427.94385899814
44.509622549591754,19.99066237290271,18038.29199689838
22.265087495640156,93.86450603853437,16246.027365789005
22.19952503668523,29.479611361952106,7208.398684126339
26.373562397573348,21.42636878513119,7920.92562854849
11.122485498955282,71.32083406245168,5761.521499071683
17.40682967308189,24.037615680134028,4532.79293211922
79.97793431927992,44.69502733292083,62650.18066484154
50.93025316912245,55.62579898716532,34098.38618639994
60.60836218693502,24.15714926361806,32279.85709491624
99.35891231910536,66.95910104329418,103830.74873911322
31.966118852077486,32.483953248089314,12944.7356441159
14.874092962458974,68.06916725411979,7751.60192390934
71.4993165359586,56.59531096684578,57545.6730432214
95.9350746824889,97.02360385549156,116311.21771371603
70.11555285610245,17.603263686830463,38644.437918836884
80.97210832729222,14.856558052161095,48754.05692210746
17.473459634915343,42.30339483007318,6562.840168860426
25.052017209029987,96.81426674750386,19182.541136135715
58.66070880154643,80.53713966576127,51305.00062462925
95.78675818900409,68.1824114642864,98684.18095542848
49.19985272808973,99.91433927051098,46095.937351837376
75.9484972443207,64.17713407998042,66867.73855555055
52.87318486379162,35.115830204632395,29231.008282347448
25.107191290237473,91.86897865518931,18453.357578239844
78.44268470054975,19.591215790899174,48317.96108133192
23.830199822903996,49.23335661425392,10939.774259252395
98.49876762283964,58.52771335146699,97181.49219650659
41.92666975033041,93.22517896131906,35603.46173984778
50.03296254820717,45.617381307859716,30069.251880606113
49.67408979706819,21.262366230700124,22140.084487194166
69.99296537013765,84.68157199283762,68022.57804231587
9.231358653402555,68.3214435216803,4498.24377142468
62.47772247122605,74.49811987579183,53771.11446974085
15.360821785189739,37.3005726128375,5082.608674244052
1.3278106353043606,93.00440799464195,787.0024060539357
39.08836337092039,15.793577916072287,13478.973520092513
68.48157578273721,88.76389842739117,67659.96487080971
28.432234405906097,81.666667611558,19668.618072301862
57.94725731430931,16.504838881332685,27107.51354639059
86.40610489501668,32.263306185251786,64426.28411302977
52.636726124352094,21.470972825357492,24509.365386593756
36.685876734807145,82.65744913176756,27509.133281114115
44.71568871625621,40.609980664950974,23972.84053787297
41.895727259528904,90.96061949369283,34972.921105293775
83.88830629231927,85.03811586532174,89038.71389431854
62.92835949393159,6.531265473584103,27463.678886465437
26.06752069600069,31.90418398878626,9495.015249262957
77.27813395939035,11.899865047044,43300.630313885296
61.524226267415294,5.131191784086386,25766.8592786458
40.197235994267956,89.16935974442504,32673.691923478247
89.78819221313758,6.8955326372439725,54544.68898107526
81.36206287222359,17.205159359525325,50388.8372963037
19.622616865052546,24.487393574318904,5438.435137169991
81.49838545084243,39.09002128352754,61749.64008039728
33.3485098578136,72.97572827293216,22278.63511207687
53.57698084601146,35.00101144215698,29818.372612286268
50.068653873274805,0.7319056319018191,15981.380037720692
88.52188794821362,86.42372165076554,97304.64759118987
4.126722678739991,97.33084784725882,2630.6896228648916
10.779981063546884,30.38624130934008,2788.2960404267815
12.090213286472896,69.08873082249154,6166.762587331928
13.668828039081227,91.68153989099011,9047.8877697102
19.198804177475594,70.60625151184703,10833.151926240076
94.03825264611167,37.40269801225228,77663.16952480354
29.258625186509967,88.11926568025464,21578.44203475841
62.64183909152943,65.2386676148079,50332.524824040855
48.38499115547852,30.73068379703584,24052.10393388061
24.560225668684254,28.394601954881093,8171.800959584958
79.22224262792895,23.334090866393208,51049.26417790742
74.8659359962316,76.41948372954693,71164.13936206502
54.78478295699104,69.94368745939903,42934.40120407656
60.29313025104731,49.55055275812252,41612.40209236004
72.07467018627125,91.74237062855146,74185.9408086492
20.00215147119159,15.354142065240662,4443.480830923955
88.76159923976914,57.97454120202428,81835.56375226525
53.07762950220032,93.10462562822434,48751.282409926695
54.11902070394874,75.10943511841278,43942.822888960276
30.246927980961512,18.262337499160708,9219.042970845161
12.548205188649453,82.24503112330717,7473.754547804177
98.54544232776279,62.93171097974211,99983.30676621229
30.485372059374605,17.76291547051204,9241.72990170344
43.33368188830045,68.49751470237356,30448.67727074091
46.79318629374756,72.06754636381093,34946.27498339815
15.373273343888771,8.597881907097104,2315.4488002890457
29.645798778578868,80.64384675519392,20543.657490846206
62.88137479488677,10.74772545514927,29090.513676094397
12.257463119641965,28.910739781234618,3170.606699083597
23.417062932358835,19.901358092650224,6373.601545553939
40.649701842809826,86.11224994672627,32376.220588273223
5.22477888606444,58.0200229822188,2076.2164154960647
97.46130181914987,38.61548326322007,83328.98974953547
29.496127402127094,16.10786432279403,8451.771109535346
94.08519696789635,94.27246304727758,111348.52112452003
25.421162841591304,45.890926702125135,11390.386032925366
22.211169517373907,87.71789419189344,15341.358687948092
23.349952605472946,46.779099138767485,10288.7789890967
91.98400378601761,24.58717938516385,67372.6115309361
83.45112528041855,46.823068587162076,68307.82545642855
91.99058258612946,6.74511230165119,57068.62707700462
80.44215145446042,69.6180129575158,75845.35069036209
12.741374263826888,22.137037289391635,2792.2406096475875
16.61927129967493,40.65599409101428,5980.795542989443
72.92943304841684,72.53355596006243,66655.38067385796
36.76892904948217,77.76168553806124,26459.54916606933
57.54957302325935,9.839595814848312,24367.561683498356
10.164231281818047,32.83183181302272,2745.889766372311
70.52346097494453,22.661581955665554,41291.40830247994
61.09513565895678,73.11472594510235,51519.41587347
19.711061266494823,16.345411175086223,4465.531032481504
86.11964624515826,81.863528555422,90896.65270786831
37.30465618881873,30.51641600427858,15896.721341917195
19.66241478620201,92.34435203695223,13837.606707990572
50.81374122763281,49.09058366279784,31896.66883027656
59.226104532694436,35.96598211304247,35423.696963721995
73.01865463627892,4.49550073156707,35562.69902945815
98.10733411368948,11.857632964436537,67785.32640174057
54.230434768561366,82.21362034653109,46491.929730417614
11.416149233973982,36.61756209692797,3445.4476006980385
96.9202354657046,24.920296218199255,74196.9604629386
56.61719238559544,7.315415081468535,22743.149954101813
60.23215430000381,58.995817049358436,45121.80035177882
2.263675034275059,89.94608476746481,1311.5076863128088
31.282529825539353,65.68967879862292,19060.26887761966
29.857236501086504,40.47202050711146,13193.666615978278
38.71411225733801,56.94797540363392,23269.605885503715
73.83664370213891,52.0805615938821,58416.68277964299
89.17925845189066,24.099071444962338,63473.22466156199
52.38832156014092,23.50666478077287,24982.013577388945
15.967553913198905,41.734006246493394,5789.0302043185175
41.19001461837273,25.49235267067046,17257.69636848468
35.09348745915679,2.1213728740020255,8205.835200744614
41.46906492979136,46.471992970149955,22913.7302882358
11.26249075527178,75.37539759962083,6130.8709468724965
51.56028937856948,63.06707657702436,37135.00846757281
12.501726013287595,48.949654955301824,4827.0466068017595
94.60813925870623,91.46974088605191,110612.22262845696
20.865279706433203,82.15247909254944,13505.671330795769
51.056895975628656,65.21957941478942,37301.48616869216
64.90154543961246,69.741452100848,54905.857482241256
70.61317993644093,94.61008308149428,73305.54599510571
99.98090315137446,61.915784681695804,101703.26319943734
56.100965213997064,60.77375281109266,41197.49197192962
0.20728959612962283,90.35881730617912,117.95682470240428
85.7291620925943,96.2006571434239,97996.89949784045
34.12677926864329,93.10522492926876,27281.70698827858
51.216023440575555,14.625010837723485,21187.62942224206
85.17659948251037,54.87092353406907,74950.68355880861
30.98854504300518,54.128681289335056,16572.900287567063
16.693699999737433,62.30861760979941,8286.522327466066
40.812403200067685,50.14122216392644,23323.410248841083
24.904662085871177,58.561789768938276,13060.881041881501
29.442875390787847,92.35295392112896,22531.624565866492
96.47244976110639,77.24450321462454,105299.27436138234
26.41610245524626,19.4148310975198,7606.893086885864
98.33714472186128,88.53786204945455,115464.5544069532
71.59458584737077,82.31012624334187,69232.81117150873
61.6718276156451,1.576225665795783,24508.337367479417
25.242004587357236,75.33573957539915,15951.649570044812
49.94437899947351,88.57737179476133,43469.48129247385
36.78808569407324,40.31722562216286,17822.612009807784
11.711985880630305,36.78466718586719,3568.7997176731674
87.07478235982644,50.69514705110074,75374.89182637913
30.159040949032565,45.423789783356625,14322.556640831108
57.600038082267915,16.86652805158506,26950.322508607504
32.295015447475286,67.48967206281345,20247.866399635383
59.896169736645064,10.389304883377271,26451.14651218077
76.689635874249,56.789719641207,64317.720658536215
57.414551788072664,33.40219230247155,32761.801521929705
42.81396520384257,5.499435962711729,12996.6951465014
8.104006354793658,56.944024987282184,3312.1789943943236
90.12978148300577,29.826685003720442,67931.60112959571
81.35495893088009,31.552561333399552,57714.74322845421
54.92598719847851,27.52435750160841,28454.45130090796
8.3367220134704,45.44009047386955,2816.892317435705
48.92984925266307,52.308903691179346,31124.367385872672
72.10848589173953,86.09602418556295,71677.87227526994
59.60951235241052,51.412798633957046,41582.03125562895
94.3539994352786,43.33825195371921,81629.9786698948
97.39575058959005,6.853749489043393,63796.060062586126
94.21687677762574,3.3748154967228383,57772.53453085176
76.84380904910367,6.152956205153504,40072.82122056941
55.01235603373976,80.45408528616431,46824.35842543287
85.60366039419574,46.26545221525489,70927.60371121777
84.95363972208703,76.02977940740729,85929.64267569284
66.39060471275012,22.5724880876368,37110.46237956879
30.542376949298887,51.65314737666284,15773.601741412887
91.78111126711916,18.573308287691447,63638.93614118099
59.07631045956558,11.2286181427095,26096.304068592242
90.4938280865146,57.66076191519108,84239.14292188351
23.80970209840968,35.207451314246526,8829.011616938227
8.240813714735074,32.01051570782706,2084.1558615634403
55.093886614477285,7.747995140689257,21753.666212305285
15.052606150227465,32.844431938360955,4530.02109833106
69.00944968528326,63.53742447790014,57472.213340080474
32.16327512961739,48.03693583372953,16207.485614682364
85.65122634730514,74.80042731314495,86349.0673835719
76.06995849304184,18.376535464107956,45141.80166547131
67.89384466298499,52.00755261508905,51148.689971709406
84.05610730579018,66.67080638398569,79604.92702801604
34.94842776644719,91.92695652729462,27860.241832198935
62.76439158517858,18.393520950509423,32005.45898021177
25.7714321342025,73.60717798227913,16092.048769917825
99.52501406682954,44.225276204927276,89891.95926605166
49.365492829835624,20.361035056602915,21627.254206235186
24.249717585381923,44.490552135172514,10473.643451362654
1.0006150463684471,40.13682250372064,258.63311677284383
84.15149187273316,62.619443147178025,77603.57866076515
18.722682091467004,86.42978304485935,12369.934214011604
17.200711164040563,12.32467591873454,3190.9637574000703
51.58903239519933,50.08237611871944,32956.121158370726
56.76626357749471,39.99822268875156,34513.27508664933
83.25620759880749,49.1535604807135,69265.42729479275
27.204296041697962,46.72609123728848,12636.893978553066
12.275457029503489,74.04014933220834,6657.4339212131445
43.97473723012493,54.18092944698548,27120.55036381376
59.85553384624179,41.17543118270318,37996.06992612742
99.04129393947012,19.383638265104363,73695.2198428599
90.89541675265029,32.53815811911661,70494.48802077482
72.09093992560244,60.68429010869642,60141.9657225721
41.510325548280655,86.38339666459562,33356.865589606765
85.51152670884868,13.54126031818752,53219.553718527466
94.70258664742745,81.91555776507542,105093.78345274064
26.210012061842658,90.440517298275,19210.284783826533
46.27513090121763,8.063637373388033,15799.280663663887
43.348635577000636,24.596001250280953,18505.911560264132
43.85639383972211,26.552109427734962,19401.615739826815
29.07134962753013,50.44321234320316,14524.183708176713
83.53626610304775,84.72722963165795,88317.10710365738
68.20110722393389,86.19186536341769,66160.50669549113
21.119597064114814,81.80157680693848,13657.469125965441
87.68080875594761,35.54169490490775,67885.09717651803
93.81237898437662,54.2805843884833,87291.99945007308
34.04434582767454,98.14670377542522,28276.58205634695
18.905008315525563,41.94287125300187,7227.73447608796
16.426139681074826,78.95534338228795,9844.177839215687
35.325619637911345,60.74523294664355,21323.638026952736
97.86944290477544,74.8521367551643,106211.99976924817
42.094895544836476,36.381216725321885,20756.149225411005
45.077450900864925,45.90549026037881,25769.096349361807
30.694387683255396,23.710443379357727,10492.435509927309
50.186173535191394,23.15273740083832,23125.887513228994
35.239836756146104,52.02849792334189,19322.817176405286
68.90758057027502,73.582283297186,61692.28290462429
51.99946732282048,88.40490724474837,45873.23865330281
37.86863493243446,56.84439334621412,22535.60600476334
1.2631125647881825,22.773655989567622,190.76469626445663
31.160926781664255,61.004663299644314,18045.089574467554
4.447184011343042,44.698812786250144,1373.2610934589475
13.854305687238321,14.39359270266719,2458.956107256006
10.362055706992457,41.76386572169167,3393.747571575375
60.25804642653677,92.31801223021104,57767.198727894815
40.049692473844665,64.21778983467927,26237.83163974548
75.3247413681271,89.49100557602472,78003.88269935625
35.65249782780459,46.71662645071939,18451.61053353288
37.74043590909418,18.004820791197062,13218.881216391695
1.3465267649093393,17.35427212695978,158.21768236597725
89.423816680523,25.297848474011854,64458.250273383324
93.41138448340068,58.31578311876201,89051.86677915209
20.339140127731724,73.74088517962232,12022.917923711428
14.337433892577856,41.167341049218244,5000.133995152915
80.81694454749557,74.3600904389409,78797.01118866623
70.34104956270983,79.97833832835778,66436.03590607065
18.932806600394557,16.71020153373225,4240.0328041968105
43.15857443760018,4.812735697932458,13008.539471866514
50.106239559629294,58.74050019976169,34267.869484390525
31.66021280464343,36.40294402349193,13539.59850364408
8.71842714756208,2.9204266427580783,637.5705138698918
30.964699489764403,39.24881737015057,13660.527329216753
51.84437172935416,42.21653859001015,30640.134104932462
78.3415938816956,87.58971174808373,81677.15501240783
19.5802536073719,56.15108028276518,9316.950480999249
74.77628614244182,90.63218333555338,77714.40084602544
79.86939324954912,78.78914391090125,79620.27977698109
58.391568125054505,77.61230517102504,49897.78688968482
67.05849640537916,66.69222575627163,56354.65758745046
35.53554939471937,90.73426430942783,28193.074715592862
45.32488408612332,13.189787442978107,16664.080001981158
64.19059042959643,81.39200223769139,58716.57139916076
14.333877605958945,18.727272230122328,2977.5668041239164
5.46241027988078,98.59729355926335,3571.4680608071913
83.80190739574438,68.07402955460319,79969.19829631773
0.8394269406687749,66.07439486481965,352.92189884548435
41.36139783398446,57.871166242841376,25788.690449269227
27.981676361210607,87.36558586003551,20279.670225278496
34.632283327675474,36.071424561042306,15385.201341220358
28.964724776222827,15.839376439366825,8153.931227924706
52.54681268929842,65.14333981919094,38856.74097893272
60.706600482697525,46.07187890352471,40728.60297217773
33.27450806243861,29.814606013891332,13190.0347812185
16.134341196657008,67.63223930884809,8491.841751799666
75.93025635688701,84.07658496224035,76336.6832609283
90.82172148383206,73.06969770491827,93524.59017597826
30.31004694399656,68.75129635021308,18865.602960563985
90.88373165061958,17.549638445423476,61919.71872397933
45.67856280834774,51.733224018615445,27957.852495222985
33.67700714887681,41.52367272625801,15912.379374186565
35.28674384902764,1.1804760632783018,8085.26221638433
25.602922106686098,76.75920335668806,16466.780572441145
23.495238630415137,54.34621785303773,11491.340198977045
21.44530687916616,69.56405652514313,12263.041845681477
32.67421749543351,53.16130645835017,17621.87541282367
22.03227287872016,13.513283370208685,4920.672771376695
45.12500802645151,77.27441266153026,34703.759328348846
6.667527125534567,63.06992002340054,2921.53238534717
98.21187166688527,94.24071010667757,118759.29139186378
93.76281057047342,66.26838674387263,94279.03744395346
51.971710098009225,80.17342721410445,43151.715138884196
68.96374329732468,46.2229791799524,49911.786626673944
47.36319760638327,62.04004473014662,32557.502047374157
75.19535260176727,26.306143815275572,47956.039972189974
84.15060802969879,63.553402929889266,78096.11243741238
5.6859256510604865,75.51981529612301,2901.1339295843477
59.64552269624773,34.24485742294049,35186.72238238226
45.123327148682,65.95946309031102,31493.995644535848
32.929262661588375,17.044166152388975,10339.535370670164
57.95798325835829,53.03931520593527,40420.85932827129
88.09581384097585,23.754345514244648,61911.560050959924
62.39878240027663,74.37866123942976,53625.39030919207
84.94574100645758,62.09369945124177,78479.3358233447
13.441311207093676,98.91311268699371,9488.808501424759
96.65814482441795,41.998294156684246,84208.97208410947
42.08534945375616,40.57103843041629,21856.8327260943
91.98913435407667,36.69596429662126,74378.02809751041
70.11326705365344,63.996990194363775,59080.21515634105
85.55423701092954,16.383556750494876,54796.97958737337
52.35317449872533,5.458224787254062,19016.753209398048
3.233272180620017,92.94897413198484,1953.9662119858074
35.893884631811424,64.70711092788561,22688.334137257592
11.915290712272231,80.37394266310062,6909.323857100498
18.98957015734146,43.12598731916805,7411.317007486772
90.52527874279953,94.81901176868705,105421.44174718468
7.8856040627029556,81.58888971694749,4433.166937515189
47.04130743011689,15.010526705236703,18340.614180474262
68.73504906809313,92.57192239966572,69664.45643136615
73.04155043888225,59.63434542716789,60889.426062805585
12.946015462064898,7.592470735066548,1670.6459423126153
31.37418002609835,54.79327452608983,16986.171959170944
64.3150729089831,91.71323234368761,63051.58754884816
83.4774476561105,7.430640868911665,47681.680844702845
38.18652094316604,74.44632561176874,27024.335344551713
29.11563363213112,86.97525448599109,21237.54186211068
71.8061971513384,33.57110119485546,47543.24881981955
84.45577203956056,24.287089063227405,57704.53691107715
73.31232220990755,39.59717003228863,52010.05331664415
51.63124239050833,20.251213131821576,23319.29133080972
42.167770370966515,65.7990599799106,28605.58661560492
77.37232852660459,48.41897008182377,61152.77032960191
25.184333993457408,77.37516175194783,16228.792803259079
47.00650059070299,32.266895789314034,23413.441526680806
30.05136201030333,39.85942443665888,13200.4341877689
26.723885888773236,70.30029627974584,16291.439790380517
7.963860598446038,27.18677805419216,1758.882135469249
96.77584786136883,78.43957439379669,106541.59222274812
77.90445368928894,90.89238784991987,82624.04842177457
76.25271540206637,30.84110377423889,51309.71339203734
83.61857980287891,69.46389089790283,80428.1572663704
88.38252100598267,78.13401681050655,92470.58944887278
50.7842249739479,40.696167500120026,29190.17620097212
38.934806105318195,63.3405224045722,25020.084249542128
93.52893514379087,45.83500323663806,81898.56061611802
53.61336010439269,63.15636085816523,39335.360734855305
36.26891503113199,50.65895515978773,19809.4980686295
39.66873279951295,99.57664643591657,34706.353664854454
48.6568570388212,45.249722160228245,28709.124016680118
53.74485215692256,0.197153876671452,18215.614815365207
14.184473207148729,30.22138366691207,3957.6130959810052
66.93858686196343,26.73992420127742,39400.0150299163
90.42200502802956,46.17947943752243,77608.52333721475
46.47586446486406,61.75447598274035,31605.04182848158
33.08495047063879,5.907891277633515,8105.788063435524
57.14609098355837,47.19004947293528,37462.880257243705
6.5584401568522965,53.12701701297665,2459.512042027349
46.88231869890503,64.60442093558292,32840.681895930844
